test_acc,train_acc,i_set,dataset,test_loss,train_loss
94.9832763671875,91.77863311767578,1,detailed,0.2939966917037964,0.35222530364990234
94.9832763671875,91.81062316894531,1,detailed,0.2937306761741638,0.3517758846282959
94.9832763671875,91.81062316894531,1,detailed,0.2934628129005432,0.35132452845573425
94.9832763671875,91.81062316894531,1,detailed,0.29320192337036133,0.35087087750434875
94.9832763671875,91.81062316894531,1,detailed,0.2929410934448242,0.3504127264022827
94.9832763671875,91.81062316894531,1,detailed,0.2926669418811798,0.34995168447494507
94.9832763671875,91.81062316894531,1,detailed,0.29239165782928467,0.3494887948036194
94.9832763671875,91.81062316894531,1,detailed,0.2921816110610962,0.3490291237831116
94.9832763671875,91.81062316894531,1,detailed,0.2919520437717438,0.34856802225112915
94.9832763671875,91.81062316894531,1,detailed,0.2916938364505768,0.3481070399284363
94.9832763671875,91.81062316894531,1,detailed,0.29142165184020996,0.34764307737350464
94.9832763671875,91.81062316894531,1,detailed,0.2910982072353363,0.347176730632782
94.9832763671875,91.81062316894531,1,detailed,0.2907619774341583,0.34670987725257874
94.9832763671875,91.84261322021484,1,detailed,0.29042699933052063,0.34624528884887695
94.9832763671875,91.9065933227539,1,detailed,0.2901400625705719,0.3457791209220886
94.9832763671875,91.93858337402344,1,detailed,0.2898690700531006,0.3453112840652466
94.9832763671875,91.9065933227539,1,detailed,0.2895757257938385,0.3448420763015747
94.9832763671875,91.9065933227539,1,detailed,0.2892917990684509,0.34437239170074463
94.9832763671875,91.93858337402344,1,detailed,0.2890103757381439,0.34390416741371155
94.9832763671875,91.93858337402344,1,detailed,0.2887634038925171,0.3434351086616516
94.9832763671875,91.93858337402344,1,detailed,0.2885463237762451,0.34296706318855286
94.9832763671875,91.97056579589844,1,detailed,0.28837764263153076,0.3424954414367676
94.9832763671875,91.97056579589844,1,detailed,0.28816908597946167,0.34202200174331665
94.9832763671875,91.97056579589844,1,detailed,0.2879910171031952,0.3415457010269165
94.9832763671875,91.97056579589844,1,detailed,0.2877504527568817,0.341069757938385
94.9832763671875,91.97056579589844,1,detailed,0.287442147731781,0.340592622756958
94.9832763671875,92.00255584716797,1,detailed,0.2871512472629547,0.340111643075943
94.9832763671875,92.00255584716797,1,detailed,0.2869095206260681,0.33962714672088623
94.9832763671875,92.00255584716797,1,detailed,0.28666752576828003,0.3391354978084564
94.9832763671875,92.00255584716797,1,detailed,0.28642499446868896,0.338639497756958
94.9832763671875,92.0345458984375,1,detailed,0.28617262840270996,0.3381386697292328
94.9832763671875,92.06653594970703,1,detailed,0.2859426736831665,0.33763179183006287
94.9832763671875,92.0345458984375,1,detailed,0.28565514087677,0.33712461590766907
94.9832763671875,92.06653594970703,1,detailed,0.28537505865097046,0.33661407232284546
94.9832763671875,92.06653594970703,1,detailed,0.2851054072380066,0.3360999822616577
94.9832763671875,92.06653594970703,1,detailed,0.2848571836948395,0.33557936549186707
95.15050506591797,92.06653594970703,1,detailed,0.2846575081348419,0.3350568413734436
95.15050506591797,92.06653594970703,1,detailed,0.2844199538230896,0.33453506231307983
94.9832763671875,92.06653594970703,1,detailed,0.2842286229133606,0.33401280641555786
94.9832763671875,92.06653594970703,1,detailed,0.2840598523616791,0.33348917961120605
94.9832763671875,92.09852600097656,1,detailed,0.28380340337753296,0.332966148853302
95.15050506591797,92.09852600097656,1,detailed,0.28359779715538025,0.33244064450263977
95.15050506591797,92.09852600097656,1,detailed,0.2834058403968811,0.3319125473499298
95.15050506591797,92.09852600097656,1,detailed,0.28313565254211426,0.3313831686973572
95.15050506591797,92.1305160522461,1,detailed,0.2829427123069763,0.33085623383522034
95.15050506591797,92.1305160522461,1,detailed,0.2826858162879944,0.3303281366825104
95.15050506591797,92.1305160522461,1,detailed,0.28232520818710327,0.32980114221572876
95.15050506591797,92.1305160522461,1,detailed,0.2819943130016327,0.3292696475982666
95.15050506591797,92.1305160522461,1,detailed,0.2816265821456909,0.3287416100502014
95.15050506591797,92.1305160522461,1,detailed,0.2812981605529785,0.3282116949558258
95.15050506591797,92.1305160522461,1,detailed,0.28101810812950134,0.3276790380477905
95.15050506591797,92.1305160522461,1,detailed,0.2807473838329315,0.3271463215351105
95.15050506591797,92.1305160522461,1,detailed,0.28054365515708923,0.3266146183013916
95.15050506591797,92.1305160522461,1,detailed,0.2802800238132477,0.3260835111141205
95.15050506591797,92.16250610351562,1,detailed,0.2799518406391144,0.32554885745048523
95.15050506591797,92.09852600097656,1,detailed,0.27974334359169006,0.32501891255378723
95.15050506591797,92.1305160522461,1,detailed,0.2795724868774414,0.32448941469192505
95.15050506591797,92.16250610351562,1,detailed,0.27938205003738403,0.32396024465560913
95.15050506591797,92.16250610351562,1,detailed,0.2791541814804077,0.32343366742134094
95.15050506591797,92.19449615478516,1,detailed,0.2788925766944885,0.32290011644363403
95.15050506591797,92.25847625732422,1,detailed,0.27859097719192505,0.3223722279071808
95.15050506591797,92.25847625732422,1,detailed,0.2784208059310913,0.32184791564941406
95.15050506591797,92.29046630859375,1,detailed,0.2782737612724304,0.3213217854499817
95.15050506591797,92.29046630859375,1,detailed,0.278005987405777,0.32080239057540894
95.15050506591797,92.29046630859375,1,detailed,0.27782145142555237,0.32027843594551086
95.15050506591797,92.32245635986328,1,detailed,0.2776623070240021,0.3197516202926636
95.15050506591797,92.32245635986328,1,detailed,0.2774254083633423,0.319227933883667
95.15050506591797,92.32245635986328,1,detailed,0.27735912799835205,0.31870460510253906
95.15050506591797,92.32245635986328,1,detailed,0.2771633565425873,0.3181862533092499
95.15050506591797,92.29046630859375,1,detailed,0.2767583131790161,0.31766176223754883
95.15050506591797,92.35444641113281,1,detailed,0.27651986479759216,0.3171367347240448
95.15050506591797,92.38643646240234,1,detailed,0.27635979652404785,0.31660789251327515
95.15050506591797,92.38643646240234,1,detailed,0.276117205619812,0.3160809278488159
95.15050506591797,92.38643646240234,1,detailed,0.276080459356308,0.31554922461509705
95.15050506591797,92.38643646240234,1,detailed,0.2759157419204712,0.3150166869163513
94.9832763671875,92.38643646240234,1,detailed,0.27585434913635254,0.3144868016242981
94.9832763671875,92.38643646240234,1,detailed,0.2756975591182709,0.3139512538909912
94.9832763671875,92.38643646240234,1,detailed,0.275401771068573,0.31342145800590515
94.9832763671875,92.35444641113281,1,detailed,0.2750455439090729,0.31289196014404297
95.15050506591797,92.35444641113281,1,detailed,0.27474504709243774,0.3123655915260315
95.15050506591797,92.35444641113281,1,detailed,0.2746165692806244,0.3118435740470886
95.15050506591797,92.35444641113281,1,detailed,0.27435508370399475,0.31132644414901733
95.15050506591797,92.38643646240234,1,detailed,0.274305522441864,0.3108097314834595
95.15050506591797,92.41842651367188,1,detailed,0.27411913871765137,0.31028956174850464
95.15050506591797,92.4504165649414,1,detailed,0.27387386560440063,0.3097716271877289
95.15050506591797,92.4504165649414,1,detailed,0.2736903131008148,0.3092528283596039
95.3177261352539,92.4504165649414,1,detailed,0.27350476384162903,0.30873197317123413
95.3177261352539,92.48240661621094,1,detailed,0.27333733439445496,0.30821332335472107
95.3177261352539,92.4504165649414,1,detailed,0.2730376422405243,0.3076946437358856
95.3177261352539,92.4504165649414,1,detailed,0.2728029191493988,0.3071734607219696
95.3177261352539,92.48240661621094,1,detailed,0.27255237102508545,0.3066622018814087
95.3177261352539,92.48240661621094,1,detailed,0.27248895168304443,0.30615270137786865
95.3177261352539,92.48240661621094,1,detailed,0.2722937762737274,0.3056411147117615
95.3177261352539,92.4504165649414,1,detailed,0.2722131907939911,0.3051294982433319
95.3177261352539,92.48240661621094,1,detailed,0.2721251845359802,0.3046199083328247
95.3177261352539,92.48240661621094,1,detailed,0.27210310101509094,0.3041099011898041
95.3177261352539,92.51439666748047,1,detailed,0.2718657851219177,0.3036019802093506
95.3177261352539,92.48240661621094,1,detailed,0.27174437046051025,0.30309200286865234
95.3177261352539,92.54638671875,1,detailed,0.27141815423965454,0.302589476108551
95.3177261352539,92.54638671875,1,detailed,0.27143430709838867,0.30208367109298706
95.3177261352539,92.54638671875,1,detailed,0.27138373255729675,0.3015746772289276
95.3177261352539,92.57837677001953,1,detailed,0.27129241824150085,0.30106839537620544
95.3177261352539,92.61036682128906,1,detailed,0.271411657333374,0.3005653917789459
95.3177261352539,92.54638671875,1,detailed,0.27125832438468933,0.3000604212284088
95.3177261352539,92.61036682128906,1,detailed,0.2710321247577667,0.29955172538757324
95.3177261352539,92.67434692382812,1,detailed,0.2709697484970093,0.29904448986053467
95.3177261352539,92.70633697509766,1,detailed,0.27078211307525635,0.2985444962978363
95.3177261352539,92.73832702636719,1,detailed,0.27080368995666504,0.29804250597953796
95.3177261352539,92.67434692382812,1,detailed,0.2707657814025879,0.2975403368473053
95.3177261352539,92.70633697509766,1,detailed,0.2706449627876282,0.29703617095947266
95.3177261352539,92.70633697509766,1,detailed,0.2705768942832947,0.2965337932109833
95.3177261352539,92.70633697509766,1,detailed,0.27044686675071716,0.29603517055511475
95.3177261352539,92.70633697509766,1,detailed,0.27022585272789,0.2955372631549835
95.3177261352539,92.70633697509766,1,detailed,0.2699418365955353,0.29504257440567017
95.3177261352539,92.73832702636719,1,detailed,0.26982322335243225,0.2945447564125061
95.3177261352539,92.67434692382812,1,detailed,0.26959726214408875,0.2940436899662018
95.3177261352539,92.73832702636719,1,detailed,0.2693941295146942,0.2935445308685303
95.3177261352539,92.70633697509766,1,detailed,0.2690861225128174,0.29304081201553345
95.3177261352539,92.73832702636719,1,detailed,0.2689080834388733,0.29253631830215454
95.3177261352539,92.70633697509766,1,detailed,0.26857882738113403,0.2920263707637787
95.3177261352539,92.73832702636719,1,detailed,0.26831114292144775,0.2915194630622864
95.3177261352539,92.77031707763672,1,detailed,0.26830604672431946,0.2910130023956299
95.3177261352539,92.73832702636719,1,detailed,0.2680838704109192,0.2905051112174988
95.3177261352539,92.80229949951172,1,detailed,0.26812663674354553,0.29000231623649597
95.3177261352539,92.77031707763672,1,detailed,0.2678704261779785,0.2895083427429199
95.3177261352539,92.83428955078125,1,detailed,0.26790934801101685,0.289021760225296
95.3177261352539,92.80229949951172,1,detailed,0.267596036195755,0.28853699564933777
95.3177261352539,92.83428955078125,1,detailed,0.2675963342189789,0.2880513072013855
95.3177261352539,92.83428955078125,1,detailed,0.26724234223365784,0.2875678539276123
95.3177261352539,92.86627960205078,1,detailed,0.267193466424942,0.2870812714099884
95.3177261352539,92.86627960205078,1,detailed,0.26692625880241394,0.2865932583808899
95.3177261352539,92.86627960205078,1,detailed,0.26672425866127014,0.286101758480072
95.3177261352539,92.86627960205078,1,detailed,0.26653143763542175,0.28561657667160034
95.3177261352539,92.86627960205078,1,detailed,0.26643574237823486,0.2851337492465973
95.3177261352539,92.86627960205078,1,detailed,0.26646342873573303,0.2846498191356659
95.3177261352539,92.86627960205078,1,detailed,0.26645171642303467,0.2841590642929077
95.3177261352539,92.89826965332031,1,detailed,0.2665206789970398,0.2836664915084839
95.3177261352539,92.96224975585938,1,detailed,0.26633962988853455,0.2831786274909973
95.3177261352539,92.96224975585938,1,detailed,0.26626381278038025,0.2826879620552063
95.3177261352539,92.93025970458984,1,detailed,0.26613354682922363,0.2822001576423645
95.3177261352539,92.93025970458984,1,detailed,0.2661726474761963,0.28171423077583313
95.3177261352539,92.89826965332031,1,detailed,0.26595258712768555,0.28123435378074646
95.3177261352539,92.96224975585938,1,detailed,0.26621195673942566,0.28076136112213135
95.3177261352539,92.93025970458984,1,detailed,0.2655722498893738,0.2803039848804474
95.3177261352539,92.96224975585938,1,detailed,0.265951544046402,0.279829204082489
95.3177261352539,92.96224975585938,1,detailed,0.2653449475765228,0.27935439348220825
95.3177261352539,92.93025970458984,1,detailed,0.26531049609184265,0.27884939312934875
95.3177261352539,92.93025970458984,1,detailed,0.2653380036354065,0.27835965156555176
95.3177261352539,92.96224975585938,1,detailed,0.26489460468292236,0.2778903841972351
95.3177261352539,92.93025970458984,1,detailed,0.265262246131897,0.277426540851593
95.3177261352539,93.02622985839844,1,detailed,0.26474156975746155,0.27696743607521057
95.3177261352539,92.86627960205078,1,detailed,0.2650328278541565,0.2764853835105896
95.3177261352539,92.9942398071289,1,detailed,0.2647649943828583,0.2759910821914673
95.3177261352539,92.89826965332031,1,detailed,0.26477089524269104,0.27551785111427307
95.3177261352539,92.93025970458984,1,detailed,0.26481905579566956,0.2750469148159027
95.3177261352539,92.89826965332031,1,detailed,0.2643902003765106,0.2745901048183441
95.3177261352539,92.93025970458984,1,detailed,0.264694482088089,0.2741445004940033
95.3177261352539,92.93025970458984,1,detailed,0.26425984501838684,0.2736818790435791
95.3177261352539,92.89826965332031,1,detailed,0.2642439901828766,0.2731989324092865
95.3177261352539,92.89826965332031,1,detailed,0.2643585503101349,0.27273306250572205
95.3177261352539,92.93025970458984,1,detailed,0.26394712924957275,0.2722848653793335
95.3177261352539,93.02622985839844,1,detailed,0.26426103711128235,0.2718328833580017
95.3177261352539,92.9942398071289,1,detailed,0.2639344334602356,0.27136680483818054
95.3177261352539,92.96224975585938,1,detailed,0.263874888420105,0.27090319991111755
95.3177261352539,92.9942398071289,1,detailed,0.26387137174606323,0.27045518159866333
95.3177261352539,93.02622985839844,1,detailed,0.2633838951587677,0.2700166702270508
95.3177261352539,93.05821990966797,1,detailed,0.26353439688682556,0.2695789337158203
95.3177261352539,93.05821990966797,1,detailed,0.26327991485595703,0.2691318392753601
95.3177261352539,93.15419006347656,1,detailed,0.2631562352180481,0.26868170499801636
95.3177261352539,93.1861801147461,1,detailed,0.26330336928367615,0.2682421803474426
95.3177261352539,93.0902099609375,1,detailed,0.2630402445793152,0.2678060233592987
95.3177261352539,93.1861801147461,1,detailed,0.2631741166114807,0.2673640251159668
95.3177261352539,93.0902099609375,1,detailed,0.2630420923233032,0.26692235469818115
95.3177261352539,93.1861801147461,1,detailed,0.2630080282688141,0.2664870619773865
95.3177261352539,93.12220001220703,1,detailed,0.26271918416023254,0.2660486102104187
95.3177261352539,93.1861801147461,1,detailed,0.262715607881546,0.26561272144317627
95.3177261352539,93.21817016601562,1,detailed,0.2624484896659851,0.2651803493499756
95.3177261352539,93.21817016601562,1,detailed,0.2626385986804962,0.2647498846054077
95.3177261352539,93.21817016601562,1,detailed,0.26247572898864746,0.26431724429130554
95.3177261352539,93.21817016601562,1,detailed,0.26261305809020996,0.26388347148895264
95.3177261352539,93.25016021728516,1,detailed,0.2626403868198395,0.26344776153564453
95.3177261352539,93.25016021728516,1,detailed,0.2626161575317383,0.2630145251750946
95.3177261352539,93.25016021728516,1,detailed,0.26284822821617126,0.2625836730003357
95.3177261352539,93.25016021728516,1,detailed,0.2625003159046173,0.26215875148773193
95.3177261352539,93.28215026855469,1,detailed,0.26277318596839905,0.26172971725463867
95.3177261352539,93.28215026855469,1,detailed,0.2623879313468933,0.26129934191703796
95.3177261352539,93.31414031982422,1,detailed,0.26266220211982727,0.2608700096607208
95.3177261352539,93.31414031982422,1,detailed,0.26254919171333313,0.26043054461479187
95.3177261352539,93.28215026855469,1,detailed,0.26245155930519104,0.2599923610687256
95.3177261352539,93.28215026855469,1,detailed,0.26259127259254456,0.2595667541027069
95.3177261352539,93.28215026855469,1,detailed,0.2621062994003296,0.2591457962989807
95.3177261352539,93.31414031982422,1,detailed,0.2626280188560486,0.25873899459838867
95.3177261352539,93.28215026855469,1,detailed,0.2619294226169586,0.25833505392074585
95.3177261352539,93.37812042236328,1,detailed,0.2623073160648346,0.2578999400138855
95.3177261352539,93.31414031982422,1,detailed,0.26217758655548096,0.2574423551559448
95.3177261352539,93.37812042236328,1,detailed,0.2618035674095154,0.2570146918296814
95.3177261352539,93.37812042236328,1,detailed,0.26200535893440247,0.2566043734550476
95.3177261352539,93.37812042236328,1,detailed,0.26134252548217773,0.25619831681251526
95.3177261352539,93.44210052490234,1,detailed,0.2616840600967407,0.25578975677490234
95.3177261352539,93.37812042236328,1,detailed,0.26134800910949707,0.25536099076271057
95.3177261352539,93.44210052490234,1,detailed,0.2614854872226715,0.2549300193786621
95.3177261352539,93.44210052490234,1,detailed,0.26162686944007874,0.254506379365921
95.3177261352539,93.47409057617188,1,detailed,0.26144760847091675,0.2540906071662903
95.3177261352539,93.47409057617188,1,detailed,0.2615525722503662,0.25367850065231323
95.3177261352539,93.37812042236328,1,detailed,0.26125600934028625,0.2532615661621094
95.3177261352539,93.57006072998047,1,detailed,0.2614753842353821,0.25285032391548157
95.3177261352539,93.37812042236328,1,detailed,0.261191189289093,0.2524411976337433
95.3177261352539,93.5060806274414,1,detailed,0.26152503490448,0.25202634930610657
95.3177261352539,93.47409057617188,1,detailed,0.26127809286117554,0.251613050699234
95.3177261352539,93.53807067871094,1,detailed,0.2615213692188263,0.25120052695274353
95.3177261352539,93.47409057617188,1,detailed,0.2612208127975464,0.2507847845554352
95.3177261352539,93.57006072998047,1,detailed,0.2614460289478302,0.25037163496017456
95.3177261352539,93.57006072998047,1,detailed,0.26124173402786255,0.24995817244052887
95.3177261352539,93.57006072998047,1,detailed,0.2613231837749481,0.2495344877243042
95.3177261352539,93.63404083251953,1,detailed,0.26134413480758667,0.24910743534564972
95.3177261352539,93.66602325439453,1,detailed,0.2611839771270752,0.24868378043174744
95.3177261352539,93.66602325439453,1,detailed,0.26125645637512207,0.24825474619865417
95.3177261352539,93.66602325439453,1,detailed,0.26116421818733215,0.2478288859128952
95.3177261352539,93.7300033569336,1,detailed,0.2614695131778717,0.24741356074810028
95.3177261352539,93.66602325439453,1,detailed,0.26128944754600525,0.24700447916984558
95.3177261352539,93.69801330566406,1,detailed,0.26171043515205383,0.24661120772361755
95.3177261352539,93.69801330566406,1,detailed,0.2611760199069977,0.24621538817882538
95.3177261352539,93.66602325439453,1,detailed,0.2614801824092865,0.24580028653144836
95.3177261352539,93.7300033569336,1,detailed,0.2611690163612366,0.2453894019126892
95.3177261352539,93.69801330566406,1,detailed,0.261484295129776,0.24498379230499268
95.3177261352539,93.69801330566406,1,detailed,0.26136699318885803,0.24457420408725739
95.3177261352539,93.69801330566406,1,detailed,0.26152488589286804,0.24416281282901764
95.3177261352539,93.69801330566406,1,detailed,0.26144152879714966,0.24374935030937195
95.3177261352539,93.69801330566406,1,detailed,0.26133275032043457,0.24333345890045166
95.3177261352539,93.69801330566406,1,detailed,0.26156818866729736,0.24291062355041504
95.3177261352539,93.79398345947266,1,detailed,0.2612797021865845,0.24248066544532776
95.3177261352539,93.69801330566406,1,detailed,0.2619042992591858,0.24207410216331482
95.3177261352539,93.7300033569336,1,detailed,0.26121634244918823,0.2416786253452301
95.15050506591797,93.76199340820312,1,detailed,0.26208287477493286,0.24129801988601685
95.3177261352539,93.76199340820312,1,detailed,0.26099488139152527,0.24092219769954681
95.3177261352539,93.79398345947266,1,detailed,0.2618510127067566,0.24052320420742035
95.3177261352539,93.76199340820312,1,detailed,0.2614908814430237,0.2400851845741272
95.3177261352539,93.79398345947266,1,detailed,0.2615974545478821,0.23965725302696228
95.3177261352539,93.82597351074219,1,detailed,0.26223015785217285,0.23927444219589233
95.3177261352539,93.76199340820312,1,detailed,0.2614414393901825,0.23892658948898315
95.3177261352539,93.85796356201172,1,detailed,0.2621005177497864,0.2385539710521698
95.3177261352539,93.79398345947266,1,detailed,0.26175394654273987,0.23813489079475403
95.3177261352539,93.85796356201172,1,detailed,0.2617787718772888,0.23771394789218903
95.3177261352539,93.85796356201172,1,detailed,0.26235610246658325,0.23732832074165344
95.3177261352539,93.76199340820312,1,detailed,0.2618459165096283,0.23696573078632355
95.3177261352539,93.88995361328125,1,detailed,0.26253241300582886,0.23658660054206848
95.3177261352539,93.76199340820312,1,detailed,0.262419730424881,0.23617969453334808
95.3177261352539,93.88995361328125,1,detailed,0.262306809425354,0.23578447103500366
95.3177261352539,93.88995361328125,1,detailed,0.26280200481414795,0.23541849851608276
95.3177261352539,93.82597351074219,1,detailed,0.26230791211128235,0.23505443334579468
95.3177261352539,93.88995361328125,1,detailed,0.2626505196094513,0.234677255153656
95.3177261352539,93.85796356201172,1,detailed,0.2626730501651764,0.2342848926782608
95.3177261352539,93.88995361328125,1,detailed,0.26228538155555725,0.2339147925376892
95.15050506591797,93.95393371582031,1,detailed,0.26288077235221863,0.2335575520992279
95.3177261352539,93.88995361328125,1,detailed,0.26251357793807983,0.23319010436534882
95.3177261352539,93.98592376708984,1,detailed,0.2627637982368469,0.2328074723482132
95.3177261352539,93.92194366455078,1,detailed,0.26295390725135803,0.2324293702840805
95.3177261352539,93.92194366455078,1,detailed,0.2625012993812561,0.2320687621831894
95.15050506591797,93.95393371582031,1,detailed,0.2629636526107788,0.23170965909957886
95.3177261352539,93.92194366455078,1,detailed,0.2624553143978119,0.23134616017341614
95.3177261352539,93.95393371582031,1,detailed,0.26280277967453003,0.2309708595275879
95.3177261352539,93.98592376708984,1,detailed,0.2628383934497833,0.23059149086475372
95.3177261352539,93.98592376708984,1,detailed,0.262850821018219,0.23022250831127167
95.15050506591797,93.98592376708984,1,detailed,0.26328569650650024,0.22986102104187012
95.3177261352539,93.92194366455078,1,detailed,0.2630326449871063,0.2295013666152954
95.15050506591797,93.98592376708984,1,detailed,0.2633761763572693,0.22913798689842224
95.3177261352539,93.95393371582031,1,detailed,0.2632623314857483,0.22878038883209229
95.3177261352539,93.95393371582031,1,detailed,0.2634228467941284,0.2284194678068161
95.15050506591797,93.95393371582031,1,detailed,0.2635769546031952,0.22805699706077576
95.3177261352539,93.95393371582031,1,detailed,0.26345860958099365,0.22770148515701294
95.15050506591797,93.95393371582031,1,detailed,0.26386165618896484,0.227347731590271
95.3177261352539,94.01791381835938,1,detailed,0.2631533145904541,0.22701025009155273
95.15050506591797,94.01791381835938,1,detailed,0.26413494348526,0.22668594121932983
95.3177261352539,94.01791381835938,1,detailed,0.2633948028087616,0.2263379693031311
95.15050506591797,94.0499038696289,1,detailed,0.2640504240989685,0.22595340013504028
95.15050506591797,94.01791381835938,1,detailed,0.26416531205177307,0.22556617856025696
95.15050506591797,94.0499038696289,1,detailed,0.264070987701416,0.2252061367034912
95.15050506591797,94.01791381835938,1,detailed,0.2649478316307068,0.22486823797225952
95.3177261352539,94.08189392089844,1,detailed,0.26415741443634033,0.22455529868602753
95.15050506591797,94.0499038696289,1,detailed,0.2653740346431732,0.22423550486564636
95.3177261352539,94.01791381835938,1,detailed,0.26439371705055237,0.2239014059305191
95.15050506591797,94.0499038696289,1,detailed,0.26493632793426514,0.22348688542842865
95.15050506591797,94.08189392089844,1,detailed,0.2650645077228546,0.22309860587120056
95.15050506591797,94.0499038696289,1,detailed,0.2646440863609314,0.22275331616401672
95.15050506591797,94.0499038696289,1,detailed,0.2655634880065918,0.22244179248809814
95.15050506591797,94.01791381835938,1,detailed,0.26485541462898254,0.22212103009223938
95.15050506591797,94.11388397216797,1,detailed,0.2655577063560486,0.22177362442016602
95.15050506591797,94.08189392089844,1,detailed,0.2654390335083008,0.221404030919075
95.15050506591797,94.08189392089844,1,detailed,0.2653999626636505,0.22105398774147034
94.9832763671875,94.0499038696289,1,detailed,0.2656981647014618,0.22071698307991028
95.15050506591797,94.17786407470703,1,detailed,0.26521989703178406,0.22038720548152924
94.9832763671875,94.11388397216797,1,detailed,0.2657892107963562,0.22006380558013916
95.15050506591797,94.17786407470703,1,detailed,0.26528576016426086,0.21973612904548645
94.9832763671875,94.11388397216797,1,detailed,0.2656742036342621,0.2193884700536728
94.9832763671875,94.11388397216797,1,detailed,0.26556330919265747,0.21904206275939941
94.9832763671875,94.1458740234375,1,detailed,0.26547619700431824,0.21870380640029907
94.9832763671875,94.1458740234375,1,detailed,0.2658582627773285,0.21837855875492096
95.15050506591797,94.17786407470703,1,detailed,0.2653150260448456,0.21805483102798462
94.9832763671875,94.17786407470703,1,detailed,0.2660345733165741,0.2177446186542511
94.9832763671875,94.2418441772461,1,detailed,0.26515868306159973,0.21743585169315338
94.9832763671875,94.17786407470703,1,detailed,0.2659818232059479,0.21710945665836334
94.9832763671875,94.2418441772461,1,detailed,0.26553547382354736,0.21676567196846008
94.9832763671875,94.1458740234375,1,detailed,0.2658642530441284,0.2164117693901062
94.9832763671875,94.20985412597656,1,detailed,0.2661597728729248,0.21607783436775208
94.9832763671875,94.20985412597656,1,detailed,0.26592689752578735,0.2157556712627411
94.9832763671875,94.17786407470703,1,detailed,0.2666653096675873,0.21544025838375092
94.9832763671875,94.27383422851562,1,detailed,0.2660212814807892,0.21513569355010986
94.9832763671875,94.20985412597656,1,detailed,0.266979843378067,0.21483652293682098
94.9832763671875,94.20985412597656,1,detailed,0.26611775159835815,0.21451647579669952
94.9832763671875,94.17786407470703,1,detailed,0.26681455969810486,0.21418017148971558
94.9832763671875,94.2418441772461,1,detailed,0.26648205518722534,0.21383628249168396
94.9832763671875,94.17786407470703,1,detailed,0.26665928959846497,0.21349966526031494
94.9832763671875,94.20985412597656,1,detailed,0.26679015159606934,0.21318188309669495
94.9832763671875,94.2418441772461,1,detailed,0.26650387048721313,0.21286509931087494
94.9832763671875,94.2418441772461,1,detailed,0.2671245038509369,0.21255436539649963
94.9832763671875,94.2418441772461,1,detailed,0.266375333070755,0.2122674286365509
94.9832763671875,94.30582427978516,1,detailed,0.26745501160621643,0.21198251843452454
94.9832763671875,94.27383422851562,1,detailed,0.2664770781993866,0.21166828274726868
94.9832763671875,94.27383422851562,1,detailed,0.2669926881790161,0.21132458746433258
94.9832763671875,94.27383422851562,1,detailed,0.26682451367378235,0.2109804004430771
94.9832763671875,94.30582427978516,1,detailed,0.26660075783729553,0.21065539121627808
94.9832763671875,94.36980438232422,1,detailed,0.26734209060668945,0.21035200357437134
94.9832763671875,94.33781433105469,1,detailed,0.26670366525650024,0.21005721390247345
94.9832763671875,94.33781433105469,1,detailed,0.2675636410713196,0.20974983274936676
94.9832763671875,94.33781433105469,1,detailed,0.2670426070690155,0.2094270884990692
94.9832763671875,94.36980438232422,1,detailed,0.2672051787376404,0.20908838510513306
94.9832763671875,94.40179443359375,1,detailed,0.26729288697242737,0.2087627798318863
94.9832763671875,94.40179443359375,1,detailed,0.26681509613990784,0.20845551788806915
94.9832763671875,94.40179443359375,1,detailed,0.2676766514778137,0.20816034078598022
94.9832763671875,94.36980438232422,1,detailed,0.26688241958618164,0.20787371695041656
94.9832763671875,94.40179443359375,1,detailed,0.268001526594162,0.2075725942850113
94.9832763671875,94.36980438232422,1,detailed,0.2673813998699188,0.20725713670253754
94.9832763671875,94.40179443359375,1,detailed,0.26802295446395874,0.2069219946861267
94.9832763671875,94.46577453613281,1,detailed,0.26773735880851746,0.20659084618091583
94.9832763671875,94.49775695800781,1,detailed,0.2677100598812103,0.20627090334892273
94.9832763671875,94.49775695800781,1,detailed,0.26800277829170227,0.20596103370189667
94.9832763671875,94.46577453613281,1,detailed,0.267744243144989,0.20565198361873627
94.9832763671875,94.49775695800781,1,detailed,0.26856333017349243,0.2053515911102295
94.9832763671875,94.49775695800781,1,detailed,0.2680538594722748,0.20505453646183014
94.9832763671875,94.52974700927734,1,detailed,0.2687678635120392,0.20474626123905182
94.9832763671875,94.52974700927734,1,detailed,0.26824408769607544,0.20442764461040497
94.9832763671875,94.56173706054688,1,detailed,0.2686614394187927,0.20411019027233124
94.9832763671875,94.56173706054688,1,detailed,0.26850587129592896,0.20378650724887848
94.9832763671875,94.56173706054688,1,detailed,0.2684531807899475,0.20347851514816284
94.9832763671875,94.5937271118164,1,detailed,0.2685990333557129,0.2031702995300293
94.9832763671875,94.5937271118164,1,detailed,0.2685540020465851,0.20286008715629578
94.9832763671875,94.62571716308594,1,detailed,0.26884904503822327,0.2025560885667801
94.9832763671875,94.5937271118164,1,detailed,0.2684192657470703,0.20225384831428528
94.9832763671875,94.5937271118164,1,detailed,0.2691837549209595,0.20195849239826202
94.9832763671875,94.56173706054688,1,detailed,0.2684987783432007,0.20167167484760284
