test_loss,i_set,test_acc,train_loss,dataset,train_acc
0.5686439871788025,2,88.65477752685547,0.42569345235824585,detailed,89.79723358154297
0.568608820438385,2,88.65477752685547,0.4256231486797333,detailed,89.79723358154297
0.5685771107673645,2,88.65477752685547,0.4255516529083252,detailed,89.79723358154297
0.5685469508171082,2,88.65477752685547,0.4254794418811798,detailed,89.79723358154297
0.5685171484947205,2,88.65477752685547,0.425405889749527,detailed,89.76504516601562
0.5684846639633179,2,88.65477752685547,0.42533108592033386,detailed,89.76504516601562
0.568452000617981,2,88.49270629882812,0.42525485157966614,detailed,89.76504516601562
0.5684177279472351,2,88.49270629882812,0.4251777231693268,detailed,89.76504516601562
0.5683841705322266,2,88.49270629882812,0.42509979009628296,detailed,89.76504516601562
0.5683533549308777,2,88.49270629882812,0.425021231174469,detailed,89.76504516601562
0.5683241486549377,2,88.49270629882812,0.4249407947063446,detailed,89.76504516601562
0.568295955657959,2,88.49270629882812,0.42485928535461426,detailed,89.76504516601562
0.5682631731033325,2,88.49270629882812,0.42477765679359436,detailed,89.76504516601562
0.5682268142700195,2,88.49270629882812,0.4246942102909088,detailed,89.76504516601562
0.5681937336921692,2,88.49270629882812,0.4246089458465576,detailed,89.76504516601562
0.5681654810905457,2,88.49270629882812,0.42452189326286316,detailed,89.76504516601562
0.5681430697441101,2,88.49270629882812,0.4244329333305359,detailed,89.76504516601562
0.5681285858154297,2,88.49270629882812,0.4243417978286743,detailed,89.76504516601562
0.5681147575378418,2,88.49270629882812,0.42424914240837097,detailed,89.76504516601562
0.568101167678833,2,88.49270629882812,0.42415422201156616,detailed,89.76504516601562
0.568085253238678,2,88.49270629882812,0.4240569472312927,detailed,89.76504516601562
0.568070113658905,2,88.49270629882812,0.42395734786987305,detailed,89.76504516601562
0.5680607557296753,2,88.49270629882812,0.42385631799697876,detailed,89.79723358154297
0.5680545568466187,2,88.49270629882812,0.4237532317638397,detailed,89.76504516601562
0.5680353045463562,2,88.49270629882812,0.4236508905887604,detailed,89.76504516601562
0.5680011510848999,2,88.49270629882812,0.42354729771614075,detailed,89.76504516601562
0.5679504871368408,2,88.49270629882812,0.42344045639038086,detailed,89.76504516601562
0.5678935050964355,2,88.49270629882812,0.4233311712741852,detailed,89.76504516601562
0.5678420066833496,2,88.49270629882812,0.42322057485580444,detailed,89.76504516601562
0.5677928328514099,2,88.49270629882812,0.4231097400188446,detailed,89.76504516601562
0.5677424073219299,2,88.49270629882812,0.4229973256587982,detailed,89.76504516601562
0.5676946043968201,2,88.49270629882812,0.42288362979888916,detailed,89.76504516601562
0.5676488876342773,2,88.49270629882812,0.42276760935783386,detailed,89.76504516601562
0.5676040649414062,2,88.49270629882812,0.42264965176582336,detailed,89.76504516601562
0.5675578713417053,2,88.49270629882812,0.422529011964798,detailed,89.76504516601562
0.5675089359283447,2,88.49270629882812,0.42240628600120544,detailed,89.76504516601562
0.5674600601196289,2,88.49270629882812,0.4222814440727234,detailed,89.73286437988281
0.5674119591712952,2,88.49270629882812,0.4221547245979309,detailed,89.76504516601562
0.5673655867576599,2,88.49270629882812,0.42202475666999817,detailed,89.76504516601562
0.5673248171806335,2,88.49270629882812,0.4218915104866028,detailed,89.76504516601562
0.5672863721847534,2,88.49270629882812,0.4217558801174164,detailed,89.82941436767578
0.5672503709793091,2,88.49270629882812,0.4216197431087494,detailed,89.79723358154297
0.5672187805175781,2,88.49270629882812,0.42148175835609436,detailed,89.79723358154297
0.5671929717063904,2,88.49270629882812,0.4213414490222931,detailed,89.79723358154297
0.5671703815460205,2,88.49270629882812,0.4211989641189575,detailed,89.79723358154297
0.5671461820602417,2,88.33063507080078,0.4210529625415802,detailed,89.79723358154297
0.567118763923645,2,88.33063507080078,0.4209035336971283,detailed,89.79723358154297
0.5670949220657349,2,88.33063507080078,0.4207487106323242,detailed,89.79723358154297
0.5670781135559082,2,88.33063507080078,0.4205913841724396,detailed,89.79723358154297
0.5670598745346069,2,88.33063507080078,0.4204314351081848,detailed,89.76504516601562
0.5670402646064758,2,88.33063507080078,0.42026805877685547,detailed,89.79723358154297
0.5670233368873596,2,88.33063507080078,0.42010101675987244,detailed,89.79723358154297
0.5669942498207092,2,88.33063507080078,0.41993066668510437,detailed,89.79723358154297
0.5669611692428589,2,88.33063507080078,0.4197562038898468,detailed,89.79723358154297
0.5669182538986206,2,88.33063507080078,0.41957953572273254,detailed,89.76504516601562
0.5668749809265137,2,88.33063507080078,0.4193980097770691,detailed,89.76504516601562
0.5668456554412842,2,88.1685562133789,0.41920965909957886,detailed,89.76504516601562
0.5668349862098694,2,88.1685562133789,0.4190223217010498,detailed,89.76504516601562
0.56682288646698,2,88.1685562133789,0.4188288450241089,detailed,89.76504516601562
0.5668113231658936,2,88.1685562133789,0.4186372756958008,detailed,89.76504516601562
0.5667732357978821,2,88.1685562133789,0.4184539318084717,detailed,89.76504516601562
0.5667101144790649,2,88.1685562133789,0.41827285289764404,detailed,89.79723358154297
0.5666295289993286,2,88.1685562133789,0.41808515787124634,detailed,89.79723358154297
0.5665202140808105,2,88.1685562133789,0.4178970754146576,detailed,89.79723358154297
0.5663979053497314,2,88.1685562133789,0.4177067279815674,detailed,89.82941436767578
0.5662665367126465,2,88.1685562133789,0.41751256585121155,detailed,89.79723358154297
0.5661359429359436,2,88.1685562133789,0.4173155426979065,detailed,89.76504516601562
0.5660181641578674,2,88.1685562133789,0.41711634397506714,detailed,89.76504516601562
0.5659076571464539,2,88.1685562133789,0.4169149100780487,detailed,89.76504516601562
0.565804123878479,2,88.1685562133789,0.41671040654182434,detailed,89.76504516601562
0.5657144784927368,2,88.1685562133789,0.41650131344795227,detailed,89.79723358154297
0.5656383037567139,2,88.1685562133789,0.41628992557525635,detailed,89.79723358154297
0.5655823945999146,2,88.00648498535156,0.41607722640037537,detailed,89.79723358154297
0.565542459487915,2,88.00648498535156,0.4158626198768616,detailed,89.79723358154297
0.5655044913291931,2,88.00648498535156,0.415645956993103,detailed,89.79723358154297
0.5654668807983398,2,88.1685562133789,0.41542762517929077,detailed,89.79723358154297
0.5654270052909851,2,88.1685562133789,0.41520705819129944,detailed,89.79723358154297
0.5653791427612305,2,88.1685562133789,0.4149831235408783,detailed,89.79723358154297
0.5653213858604431,2,88.1685562133789,0.41475555300712585,detailed,89.79723358154297
0.5652519464492798,2,88.1685562133789,0.41452404856681824,detailed,89.79723358154297
0.5651742815971375,2,88.1685562133789,0.41428864002227783,detailed,89.79723358154297
0.565083920955658,2,88.1685562133789,0.41405054926872253,detailed,89.79723358154297
0.5649906396865845,2,88.1685562133789,0.41380783915519714,detailed,89.79723358154297
0.5648998022079468,2,88.1685562133789,0.4135613441467285,detailed,89.79723358154297
0.5648189187049866,2,88.1685562133789,0.4133113622665405,detailed,89.79723358154297
0.5647476315498352,2,88.1685562133789,0.41305622458457947,detailed,89.82941436767578
0.5646868944168091,2,88.1685562133789,0.41280031204223633,detailed,89.86160278320312
0.5646241307258606,2,88.1685562133789,0.4125434458255768,detailed,89.82941436767578
0.5645732879638672,2,88.1685562133789,0.41228553652763367,detailed,89.82941436767578
0.5645310282707214,2,88.49270629882812,0.4120258390903473,detailed,89.82941436767578
0.5644804239273071,2,88.49270629882812,0.4117678999900818,detailed,89.86160278320312
0.5644255876541138,2,88.49270629882812,0.4115130603313446,detailed,89.89379119873047
0.5643817186355591,2,88.49270629882812,0.4112577438354492,detailed,89.89379119873047
0.5643126368522644,2,88.49270629882812,0.4109981954097748,detailed,89.89379119873047
0.5642298460006714,2,88.49270629882812,0.41073077917099,detailed,89.89379119873047
0.5641587972640991,2,88.49270629882812,0.41045838594436646,detailed,89.89379119873047
0.5640915632247925,2,88.49270629882812,0.410184383392334,detailed,89.86160278320312
0.5640290379524231,2,88.49270629882812,0.4099099934101105,detailed,89.86160278320312
0.5639714598655701,2,88.49270629882812,0.4096311628818512,detailed,89.86160278320312
0.5639368295669556,2,88.49270629882812,0.40934932231903076,detailed,89.86160278320312
0.5639016032218933,2,88.49270629882812,0.4090675413608551,detailed,89.86160278320312
0.56386399269104,2,88.49270629882812,0.40878888964653015,detailed,89.86160278320312
0.5638154745101929,2,88.49270629882812,0.40850815176963806,detailed,89.86160278320312
0.563732385635376,2,88.49270629882812,0.4082295894622803,detailed,89.86160278320312
0.5636500716209412,2,88.49270629882812,0.4079534113407135,detailed,89.92597198486328
0.5635312795639038,2,88.49270629882812,0.4076792001724243,detailed,89.92597198486328
0.563365638256073,2,88.49270629882812,0.4074082374572754,detailed,89.92597198486328
0.563175618648529,2,88.49270629882812,0.4071294367313385,detailed,89.92597198486328
0.5629923343658447,2,88.49270629882812,0.4068507254123688,detailed,89.95816040039062
0.5628437399864197,2,88.49270629882812,0.40657564997673035,detailed,89.95816040039062
0.5627366304397583,2,88.49270629882812,0.40630632638931274,detailed,89.95816040039062
0.5626870393753052,2,88.49270629882812,0.4060359597206116,detailed,89.95816040039062
0.5626852512359619,2,88.49270629882812,0.40576547384262085,detailed,89.95816040039062
0.5627058744430542,2,88.49270629882812,0.4054940938949585,detailed,89.99034118652344
0.5627231597900391,2,88.65477752685547,0.4052230417728424,detailed,90.05471801757812
0.5627235770225525,2,88.65477752685547,0.4049510955810547,detailed,90.05471801757812
0.5626591444015503,2,88.65477752685547,0.404682457447052,detailed,90.05471801757812
0.5625355839729309,2,88.65477752685547,0.4044174551963806,detailed,90.05471801757812
0.562370240688324,2,88.81685638427734,0.40415236353874207,detailed,90.11908721923828
0.5621733665466309,2,88.81685638427734,0.40388819575309753,detailed,90.05471801757812
0.5619527697563171,2,88.81685638427734,0.4036279320716858,detailed,90.05471801757812
0.561723530292511,2,88.81685638427734,0.4033695459365845,detailed,90.08689880371094
0.5615150332450867,2,88.81685638427734,0.40311160683631897,detailed,90.11908721923828
0.5613535046577454,2,88.81685638427734,0.40285614132881165,detailed,90.1512680053711
0.5612494349479675,2,88.81685638427734,0.40260377526283264,detailed,90.1512680053711
0.5611820220947266,2,88.81685638427734,0.4023524820804596,detailed,90.1512680053711
0.5611224174499512,2,88.81685638427734,0.40210244059562683,detailed,90.18345642089844
0.5610510110855103,2,88.81685638427734,0.40185311436653137,detailed,90.1512680053711
0.560961127281189,2,88.81685638427734,0.40160566568374634,detailed,90.1512680053711
0.560850977897644,2,88.81685638427734,0.4013599455356598,detailed,90.18345642089844
0.5607144236564636,2,88.81685638427734,0.4011151194572449,detailed,90.2478256225586
0.560562014579773,2,88.81685638427734,0.400872141122818,detailed,90.2478256225586
0.560401439666748,2,88.81685638427734,0.4006306827068329,detailed,90.2478256225586
0.56023108959198,2,88.81685638427734,0.4003891348838806,detailed,90.21564483642578
0.5600572824478149,2,88.81685638427734,0.40014782547950745,detailed,90.21564483642578
0.5598724484443665,2,88.81685638427734,0.3999052047729492,detailed,90.21564483642578
0.5596765875816345,2,88.81685638427734,0.3996644914150238,detailed,90.2478256225586
0.5594846606254578,2,88.81685638427734,0.3994264006614685,detailed,90.2478256225586
0.5593150854110718,2,88.81685638427734,0.39918971061706543,detailed,90.31219482421875
0.5591559410095215,2,88.81685638427734,0.3989534378051758,detailed,90.3443832397461
0.5589863061904907,2,88.81685638427734,0.3987185060977936,detailed,90.37657165527344
0.558814525604248,2,88.81685638427734,0.39848339557647705,detailed,90.37657165527344
0.5586528182029724,2,88.81685638427734,0.3982487618923187,detailed,90.37657165527344
0.5584961175918579,2,88.81685638427734,0.3980152904987335,detailed,90.37657165527344
0.5583177208900452,2,88.65477752685547,0.3977815806865692,detailed,90.4409408569336
0.5581077337265015,2,88.65477752685547,0.3975473642349243,detailed,90.40875244140625
0.5578785538673401,2,88.49270629882812,0.3973124325275421,detailed,90.40875244140625
0.5576318502426147,2,88.33063507080078,0.39708054065704346,detailed,90.37657165527344
0.5573484897613525,2,88.33063507080078,0.39684951305389404,detailed,90.37657165527344
0.557051420211792,2,88.33063507080078,0.39661920070648193,detailed,90.3443832397461
0.5567562580108643,2,88.33063507080078,0.3963909447193146,detailed,90.3443832397461
0.5564786195755005,2,88.33063507080078,0.3961637020111084,detailed,90.3443832397461
0.5562093257904053,2,88.33063507080078,0.39593613147735596,detailed,90.3443832397461
0.5559302568435669,2,88.33063507080078,0.3957081735134125,detailed,90.3443832397461
0.5556432008743286,2,88.1685562133789,0.3954806625843048,detailed,90.3443832397461
0.5553447604179382,2,88.1685562133789,0.39525169134140015,detailed,90.3443832397461
0.5550413131713867,2,88.1685562133789,0.3950214087963104,detailed,90.3443832397461
0.55472332239151,2,88.1685562133789,0.39478975534439087,detailed,90.3443832397461
0.554377555847168,2,88.1685562133789,0.3945588171482086,detailed,90.3443832397461
0.5540418028831482,2,88.33063507080078,0.3943272531032562,detailed,90.31219482421875
0.5537579655647278,2,88.33063507080078,0.3940955698490143,detailed,90.31219482421875
0.5535160303115845,2,88.33063507080078,0.3938659429550171,detailed,90.31219482421875
0.5533096790313721,2,88.33063507080078,0.39363381266593933,detailed,90.31219482421875
0.5531119704246521,2,88.33063507080078,0.39340099692344666,detailed,90.31219482421875
0.5528924465179443,2,88.33063507080078,0.3931678831577301,detailed,90.31219482421875
0.5526441335678101,2,88.33063507080078,0.3929350972175598,detailed,90.3443832397461
0.5523581504821777,2,88.33063507080078,0.39270350337028503,detailed,90.31219482421875
0.5520433187484741,2,88.33063507080078,0.3924734890460968,detailed,90.31219482421875
0.5517033934593201,2,88.33063507080078,0.3922426700592041,detailed,90.31219482421875
0.5513731837272644,2,88.33063507080078,0.3920102119445801,detailed,90.3443832397461
0.5510696768760681,2,88.33063507080078,0.39177632331848145,detailed,90.3443832397461
0.5508031249046326,2,88.33063507080078,0.391541063785553,detailed,90.3443832397461
0.5505428314208984,2,88.49270629882812,0.39130595326423645,detailed,90.3443832397461
0.5502667427062988,2,88.49270629882812,0.39106789231300354,detailed,90.3443832397461
0.5499614477157593,2,88.49270629882812,0.3908286690711975,detailed,90.37657165527344
0.5496591925621033,2,88.49270629882812,0.3905859589576721,detailed,90.37657165527344
0.5493512153625488,2,88.49270629882812,0.3903428912162781,detailed,90.37657165527344
0.5489996671676636,2,88.33063507080078,0.39009904861450195,detailed,90.4409408569336
0.548623263835907,2,88.33063507080078,0.38985446095466614,detailed,90.4409408569336
0.5482375025749207,2,88.49270629882812,0.3896089196205139,detailed,90.4409408569336
