i_set,dataset,train_acc,train_loss,test_loss,test_acc
6,systemic,93.4150619506836,0.2526463568210602,0.3386421203613281,92.53996276855469
6,systemic,93.4150619506836,0.25260260701179504,0.338716059923172,92.53996276855469
6,systemic,93.45008850097656,0.2525598406791687,0.33877742290496826,92.53996276855469
6,systemic,93.45008850097656,0.25251832604408264,0.3388240337371826,92.53996276855469
6,systemic,93.48511505126953,0.2524779438972473,0.33885470032691956,92.53996276855469
6,systemic,93.48511505126953,0.25243842601776123,0.338868111371994,92.53996276855469
6,systemic,93.48511505126953,0.2523997128009796,0.33886274695396423,92.53996276855469
6,systemic,93.48511505126953,0.2523617744445801,0.3388387858867645,92.53996276855469
6,systemic,93.48511505126953,0.252324640750885,0.3387965261936188,92.53996276855469
6,systemic,93.48511505126953,0.2522878646850586,0.3387356996536255,92.53996276855469
6,systemic,93.48511505126953,0.2522514760494232,0.33865681290626526,92.53996276855469
6,systemic,93.48511505126953,0.25221577286720276,0.3385610580444336,92.53996276855469
6,systemic,93.5201416015625,0.2521805465221405,0.33844926953315735,92.53996276855469
6,systemic,93.48511505126953,0.2521456778049469,0.33832621574401855,92.53996276855469
6,systemic,93.48511505126953,0.25211119651794434,0.3381909430027008,92.53996276855469
6,systemic,93.48511505126953,0.25207698345184326,0.3380451798439026,92.53996276855469
6,systemic,93.48511505126953,0.2520431876182556,0.3378894329071045,92.53996276855469
6,systemic,93.48511505126953,0.2520100772380829,0.3377263844013214,92.53996276855469
6,systemic,93.48511505126953,0.25197747349739075,0.33755844831466675,92.53996276855469
6,systemic,93.48511505126953,0.2519454061985016,0.33738788962364197,92.53996276855469
6,systemic,93.48511505126953,0.2519136965274811,0.33721473813056946,92.53996276855469
6,systemic,93.48511505126953,0.25188255310058594,0.3370390832424164,92.53996276855469
6,systemic,93.48511505126953,0.2518520653247833,0.33686327934265137,92.53996276855469
6,systemic,93.48511505126953,0.251821905374527,0.33668744564056396,92.53996276855469
6,systemic,93.48511505126953,0.2517920136451721,0.3365144729614258,92.53996276855469
6,systemic,93.48511505126953,0.25176265835762024,0.33634671568870544,92.53996276855469
6,systemic,93.48511505126953,0.25173357129096985,0.3361835479736328,92.53996276855469
6,systemic,93.48511505126953,0.2517049014568329,0.33602574467658997,92.53996276855469
6,systemic,93.45008850097656,0.25167644023895264,0.33587461709976196,92.53996276855469
6,systemic,93.45008850097656,0.2516483664512634,0.3357297480106354,92.71758270263672
6,systemic,93.48511505126953,0.2516207993030548,0.3355906009674072,92.71758270263672
6,systemic,93.48511505126953,0.25159361958503723,0.33545997738838196,92.71758270263672
6,systemic,93.48511505126953,0.25156664848327637,0.33534109592437744,92.71758270263672
6,systemic,93.5201416015625,0.2515401244163513,0.3352334201335907,92.71758270263672
6,systemic,93.5201416015625,0.251513808965683,0.3351368010044098,92.71758270263672
6,systemic,93.55516815185547,0.25148776173591614,0.3350491225719452,92.71758270263672
6,systemic,93.55516815185547,0.2514617145061493,0.33496981859207153,92.71758270263672
6,systemic,93.55516815185547,0.2514358162879944,0.3348977267742157,92.71758270263672
6,systemic,93.55516815185547,0.25141024589538574,0.3348323106765747,92.71758270263672
6,systemic,93.55516815185547,0.2513847351074219,0.3347681760787964,92.53996276855469
6,systemic,93.55516815185547,0.25135838985443115,0.33469823002815247,92.53996276855469
6,systemic,93.55516815185547,0.25133270025253296,0.33463001251220703,92.53996276855469
6,systemic,93.55516815185547,0.2513076663017273,0.33456259965896606,92.53996276855469
6,systemic,93.55516815185547,0.2512827515602112,0.33449575304985046,92.71758270263672
6,systemic,93.59019470214844,0.25125789642333984,0.33442941308021545,92.71758270263672
6,systemic,93.6252212524414,0.2512332797050476,0.33436375856399536,92.71758270263672
6,systemic,93.6252212524414,0.2512086033821106,0.33429813385009766,92.71758270263672
6,systemic,93.6252212524414,0.2511838972568512,0.3342307209968567,92.71758270263672
6,systemic,93.6252212524414,0.2511593997478485,0.3341614902019501,92.71758270263672
6,systemic,93.6252212524414,0.2511351704597473,0.3340928554534912,92.71758270263672
6,systemic,93.59019470214844,0.2511107921600342,0.33402371406555176,92.71758270263672
6,systemic,93.59019470214844,0.2510865032672882,0.333954393863678,92.71758270263672
6,systemic,93.59019470214844,0.2510620355606079,0.33388447761535645,92.71758270263672
6,systemic,93.59019470214844,0.2510375380516052,0.33381280303001404,92.71758270263672
6,systemic,93.59019470214844,0.25101324915885925,0.33374014496803284,92.71758270263672
6,systemic,93.59019470214844,0.25098901987075806,0.3336679935455322,92.71758270263672
6,systemic,93.5201416015625,0.25096461176872253,0.3335980176925659,92.71758270263672
6,systemic,93.5201416015625,0.25094008445739746,0.3335305154323578,92.71758270263672
6,systemic,93.5201416015625,0.25091564655303955,0.3334653973579407,92.71758270263672
6,systemic,93.5201416015625,0.2508906424045563,0.3334038257598877,92.71758270263672
6,systemic,93.5201416015625,0.2508634924888611,0.3333563804626465,92.71758270263672
6,systemic,93.5201416015625,0.2508324682712555,0.3333294093608856,92.71758270263672
6,systemic,93.5201416015625,0.2507994771003723,0.3333410918712616,92.71758270263672
6,systemic,93.5201416015625,0.25076988339424133,0.33335480093955994,92.71758270263672
6,systemic,93.5201416015625,0.25074657797813416,0.333356112241745,92.71758270263672
6,systemic,93.5201416015625,0.2507237493991852,0.33333978056907654,92.71758270263672
6,systemic,93.5201416015625,0.25070109963417053,0.3333054780960083,92.71758270263672
6,systemic,93.5201416015625,0.2506781220436096,0.33325284719467163,92.71758270263672
6,systemic,93.5201416015625,0.2506551742553711,0.3331840932369232,92.71758270263672
6,systemic,93.5201416015625,0.2506313920021057,0.3330966830253601,92.53996276855469
6,systemic,93.48511505126953,0.2506057918071747,0.33300191164016724,92.53996276855469
6,systemic,93.48511505126953,0.25057899951934814,0.33291009068489075,92.53996276855469
6,systemic,93.48511505126953,0.2505558729171753,0.3328039050102234,92.53996276855469
6,systemic,93.48511505126953,0.25053223967552185,0.3326910734176636,92.53996276855469
6,systemic,93.48511505126953,0.25050801038742065,0.3325686454772949,92.53996276855469
6,systemic,93.48511505126953,0.2504842281341553,0.3324398696422577,92.53996276855469
6,systemic,93.48511505126953,0.25046026706695557,0.3323058784008026,92.53996276855469
6,systemic,93.45008850097656,0.25043630599975586,0.3321716785430908,92.53996276855469
6,systemic,93.45008850097656,0.2504129111766815,0.3320421576499939,92.71758270263672
6,systemic,93.45008850097656,0.25038963556289673,0.3319207727909088,92.71758270263672
6,systemic,93.45008850097656,0.2503662705421448,0.3318071663379669,92.71758270263672
6,systemic,93.45008850097656,0.2503431439399719,0.33170202374458313,92.71758270263672
6,systemic,93.45008850097656,0.2503206729888916,0.3316085636615753,92.71758270263672
6,systemic,93.45008850097656,0.25029894709587097,0.3315240442752838,92.71758270263672
6,systemic,93.45008850097656,0.25027719140052795,0.33145278692245483,92.71758270263672
6,systemic,93.45008850097656,0.2502553164958954,0.3313903212547302,92.71758270263672
6,systemic,93.45008850097656,0.2502335011959076,0.3313380181789398,92.71758270263672
6,systemic,93.45008850097656,0.2502115070819855,0.3312873840332031,92.71758270263672
6,systemic,93.45008850097656,0.25018933415412903,0.33123579621315,92.71758270263672
6,systemic,93.45008850097656,0.2501673102378845,0.33118587732315063,92.71758270263672
6,systemic,93.45008850097656,0.25014528632164,0.33113616704940796,92.71758270263672
6,systemic,93.48511505126953,0.2501234710216522,0.3310961127281189,92.71758270263672
6,systemic,93.48511505126953,0.25010159611701965,0.33106228709220886,92.71758270263672
6,systemic,93.48511505126953,0.25008001923561096,0.33103805780410767,92.71758270263672
6,systemic,93.48511505126953,0.2500583827495575,0.33102187514305115,92.71758270263672
6,systemic,93.48511505126953,0.2500368356704712,0.331005334854126,92.71758270263672
6,systemic,93.48511505126953,0.25001534819602966,0.33098727464675903,92.71758270263672
6,systemic,93.48511505126953,0.24999380111694336,0.33096590638160706,92.71758270263672
6,systemic,93.5201416015625,0.24997186660766602,0.3309427499771118,92.71758270263672
6,systemic,93.5201416015625,0.24995006620883942,0.330915242433548,92.71758270263672
6,systemic,93.5201416015625,0.24992899596691132,0.3308769464492798,92.71758270263672
6,systemic,93.5201416015625,0.2499077022075653,0.3308286666870117,92.71758270263672
6,systemic,93.5201416015625,0.24988576769828796,0.3307749330997467,92.71758270263672
6,systemic,93.5201416015625,0.24986384809017181,0.33072394132614136,92.71758270263672
6,systemic,93.5201416015625,0.24984236061573029,0.3306760787963867,92.71758270263672
6,systemic,93.5201416015625,0.24982067942619324,0.33062782883644104,92.71758270263672
6,systemic,93.5201416015625,0.24979868531227112,0.33057790994644165,92.71758270263672
6,systemic,93.5201416015625,0.24977634847164154,0.3305262327194214,92.71758270263672
6,systemic,93.5201416015625,0.24975372850894928,0.3304702043533325,92.71758270263672
6,systemic,93.5201416015625,0.2497314065694809,0.33040109276771545,92.71758270263672
6,systemic,93.55516815185547,0.24970874190330505,0.3303249180316925,92.71758270263672
6,systemic,93.55516815185547,0.24968492984771729,0.330247700214386,92.71758270263672
6,systemic,93.55516815185547,0.24966073036193848,0.3301776051521301,92.71758270263672
6,systemic,93.55516815185547,0.2496335208415985,0.33012765645980835,92.71758270263672
6,systemic,93.55516815185547,0.2496030479669571,0.3301016390323639,92.71758270263672
6,systemic,93.5201416015625,0.249569833278656,0.3301393985748291,92.71758270263672
6,systemic,93.5201416015625,0.24952039122581482,0.3302452564239502,92.71758270263672
6,systemic,93.55516815185547,0.2494942545890808,0.3303190767765045,92.71758270263672
6,systemic,93.55516815185547,0.24947048723697662,0.3303501605987549,92.71758270263672
6,systemic,93.55516815185547,0.249446302652359,0.33033090829849243,92.71758270263672
6,systemic,93.55516815185547,0.24942144751548767,0.33026760816574097,92.71758270263672
6,systemic,93.55516815185547,0.24939589202404022,0.3301772177219391,92.71758270263672
6,systemic,93.55516815185547,0.24936994910240173,0.33006343245506287,92.71758270263672
6,systemic,93.55516815185547,0.24934343993663788,0.3299327492713928,92.71758270263672
6,systemic,93.55516815185547,0.24931633472442627,0.3297821879386902,92.71758270263672
6,systemic,93.55516815185547,0.24928788840770721,0.32961955666542053,92.71758270263672
6,systemic,93.55516815185547,0.24925900995731354,0.3294493556022644,92.71758270263672
6,systemic,93.55516815185547,0.24923092126846313,0.32928308844566345,92.71758270263672
6,systemic,93.55516815185547,0.2492028921842575,0.3291323184967041,92.71758270263672
6,systemic,93.59019470214844,0.24917471408843994,0.3290017247200012,92.71758270263672
6,systemic,93.59019470214844,0.24914634227752686,0.3288899064064026,92.71758270263672
6,systemic,93.59019470214844,0.2491178661584854,0.32879212498664856,92.71758270263672
6,systemic,93.59019470214844,0.24908871948719025,0.3287133276462555,92.71758270263672
6,systemic,93.59019470214844,0.2490592747926712,0.3286554217338562,92.71758270263672
6,systemic,93.59019470214844,0.2490292191505432,0.32861340045928955,92.71758270263672
6,systemic,93.59019470214844,0.2489989846944809,0.32858365774154663,92.71758270263672
6,systemic,93.59019470214844,0.24896849691867828,0.3285650610923767,92.71758270263672
6,systemic,93.59019470214844,0.2489376813173294,0.3285536766052246,92.71758270263672
6,systemic,93.59019470214844,0.24890665709972382,0.3285461962223053,92.71758270263672
6,systemic,93.59019470214844,0.248874694108963,0.3285430073738098,92.71758270263672
6,systemic,93.59019470214844,0.24884192645549774,0.3285415768623352,92.71758270263672
6,systemic,93.59019470214844,0.24880902469158173,0.32853978872299194,92.71758270263672
6,systemic,93.59019470214844,0.2487761378288269,0.3285319209098816,92.71758270263672
6,systemic,93.59019470214844,0.24874326586723328,0.3285115361213684,92.71758270263672
6,systemic,93.59019470214844,0.24871012568473816,0.32848137617111206,92.71758270263672
6,systemic,93.59019470214844,0.2486763447523117,0.32843655347824097,92.71758270263672
6,systemic,93.59019470214844,0.24864259362220764,0.3283790647983551,92.71758270263672
6,systemic,93.59019470214844,0.2486085295677185,0.32832029461860657,92.71758270263672
6,systemic,93.6252212524414,0.24857428669929504,0.3282587230205536,92.71758270263672
6,systemic,93.6252212524414,0.248539999127388,0.3281932473182678,92.71758270263672
6,systemic,93.6252212524414,0.24850519001483917,0.3281150460243225,92.71758270263672
6,systemic,93.6252212524414,0.24847081303596497,0.3280356228351593,92.71758270263672
6,systemic,93.6252212524414,0.24843427538871765,0.3279496431350708,92.71758270263672
6,systemic,93.6252212524414,0.24839778244495392,0.3278581500053406,92.89520263671875
6,systemic,93.6252212524414,0.24836114048957825,0.327775776386261,92.89520263671875
6,systemic,93.6252212524414,0.24832375347614288,0.32770583033561707,92.89520263671875
6,systemic,93.6252212524414,0.24828574061393738,0.32764533162117004,92.89520263671875
6,systemic,93.6252212524414,0.24824771285057068,0.3275848627090454,92.89520263671875
6,systemic,93.6252212524414,0.24820959568023682,0.3275248408317566,92.89520263671875
6,systemic,93.6252212524414,0.2481725513935089,0.3274769186973572,92.89520263671875
6,systemic,93.6252212524414,0.24813435971736908,0.32742631435394287,92.89520263671875
6,systemic,93.6252212524414,0.24809618294239044,0.32737335562705994,92.89520263671875
6,systemic,93.6252212524414,0.24805709719657898,0.32731863856315613,92.89520263671875
6,systemic,93.6252212524414,0.24801810085773468,0.32727307081222534,92.89520263671875
6,systemic,93.6252212524414,0.2479778379201889,0.3272351324558258,92.89520263671875
6,systemic,93.6252212524414,0.24793709814548492,0.3271926939487457,92.89520263671875
6,systemic,93.6252212524414,0.2478969395160675,0.32713162899017334,92.89520263671875
6,systemic,93.6252212524414,0.24785542488098145,0.3270612955093384,92.89520263671875
6,systemic,93.6252212524414,0.24781367182731628,0.3269871771335602,92.89520263671875
6,systemic,93.6252212524414,0.2477719932794571,0.3269181251525879,92.89520263671875
6,systemic,93.6252212524414,0.2477288395166397,0.3268493413925171,92.89520263671875
