i_set,test_acc,dataset,train_acc,test_loss,train_loss
4,92.0,detailed-1000pre,96.10389709472656,0.36773282289505005,0.13878531754016876
4,92.0,detailed-1000pre,96.16883087158203,0.37055617570877075,0.1386404037475586
4,92.0,detailed-1000pre,96.07142639160156,0.3684411942958832,0.13848088681697845
4,92.0,detailed-1000pre,96.10389709472656,0.3694717288017273,0.13831286132335663
4,92.0,detailed-1000pre,96.13636016845703,0.3695312738418579,0.13815757632255554
4,92.0,detailed-1000pre,96.16883087158203,0.3684154748916626,0.13802789151668549
4,92.0,detailed-1000pre,96.10389709472656,0.3704220652580261,0.1379145085811615
4,92.0,detailed-1000pre,96.16883087158203,0.36781713366508484,0.13781380653381348
4,92.0,detailed-1000pre,96.2337646484375,0.3707847595214844,0.13770131766796112
4,92.0,detailed-1000pre,96.16883087158203,0.36754220724105835,0.1375877410173416
4,92.0,detailed-1000pre,96.2337646484375,0.3705939054489136,0.1374596655368805
4,92.0,detailed-1000pre,96.16883087158203,0.3675570785999298,0.13734248280525208
4,92.0,detailed-1000pre,96.2337646484375,0.3699144721031189,0.13719408214092255
4,92.0,detailed-1000pre,96.20130157470703,0.36814743280410767,0.1370469182729721
4,92.0,detailed-1000pre,96.20130157470703,0.36878105998039246,0.13689124584197998
4,92.0,detailed-1000pre,96.2337646484375,0.369147926568985,0.13675175607204437
4,92.0,detailed-1000pre,96.2337646484375,0.3680444061756134,0.13663466274738312
4,92.0,detailed-1000pre,96.20130157470703,0.3702244758605957,0.1365232616662979
4,92.0,detailed-1000pre,96.2337646484375,0.36764052510261536,0.13643375039100647
4,92.15384674072266,detailed-1000pre,96.2662353515625,0.3708692491054535,0.1363256424665451
4,92.0,detailed-1000pre,96.2337646484375,0.36745190620422363,0.1362367570400238
4,92.15384674072266,detailed-1000pre,96.2662353515625,0.371327668428421,0.1361207515001297
4,92.0,detailed-1000pre,96.33116912841797,0.36742541193962097,0.13602986931800842
4,92.15384674072266,detailed-1000pre,96.2662353515625,0.3709043562412262,0.135890930891037
4,92.0,detailed-1000pre,96.2662353515625,0.3680323660373688,0.13573278486728668
4,92.0,detailed-1000pre,96.33116912841797,0.3697390556335449,0.1355581283569336
4,92.0,detailed-1000pre,96.2662353515625,0.3691728115081787,0.13539141416549683
4,92.0,detailed-1000pre,96.2662353515625,0.3685055077075958,0.13525791466236115
4,92.15384674072266,detailed-1000pre,96.2337646484375,0.3700172007083893,0.13514645397663116
4,92.0,detailed-1000pre,96.29869842529297,0.3679962754249573,0.13505218923091888
4,92.15384674072266,detailed-1000pre,96.33116912841797,0.3701881170272827,0.13494166731834412
4,92.0,detailed-1000pre,96.29869842529297,0.36828115582466125,0.13482052087783813
4,92.0,detailed-1000pre,96.2662353515625,0.3696479797363281,0.1346830129623413
4,92.0,detailed-1000pre,96.29869842529297,0.36890408396720886,0.1345415711402893
4,92.0,detailed-1000pre,96.29869842529297,0.36886924505233765,0.13441412150859833
4,92.0,detailed-1000pre,96.29869842529297,0.3696078658103943,0.13429076969623566
4,92.0,detailed-1000pre,96.29869842529297,0.36837852001190186,0.1341780573129654
4,92.15384674072266,detailed-1000pre,96.33116912841797,0.369995653629303,0.1340707689523697
4,92.0,detailed-1000pre,96.29869842529297,0.3678726255893707,0.13396641612052917
4,92.15384674072266,detailed-1000pre,96.39610290527344,0.3704667091369629,0.13386423885822296
4,91.84615325927734,detailed-1000pre,96.29869842529297,0.3673815131187439,0.13377712666988373
4,92.30769348144531,detailed-1000pre,96.33116912841797,0.37092554569244385,0.1336868852376938
4,91.69230651855469,detailed-1000pre,96.33116912841797,0.3672354221343994,0.13359124958515167
4,92.30769348144531,detailed-1000pre,96.33116912841797,0.3708231747150421,0.13347786664962769
4,91.84615325927734,detailed-1000pre,96.36363983154297,0.36759182810783386,0.13334153592586517
4,92.30769348144531,detailed-1000pre,96.39610290527344,0.3701021671295166,0.13317960500717163
4,92.0,detailed-1000pre,96.33116912841797,0.368276447057724,0.13302378356456757
4,92.15384674072266,detailed-1000pre,96.39610290527344,0.36914560198783875,0.1328722983598709
4,92.15384674072266,detailed-1000pre,96.33116912841797,0.3689366579055786,0.13273513317108154
4,92.0,detailed-1000pre,96.33116912841797,0.36839914321899414,0.13261470198631287
4,92.30769348144531,detailed-1000pre,96.33116912841797,0.3694407641887665,0.1325031816959381
4,91.84615325927734,detailed-1000pre,96.29869842529297,0.3678237199783325,0.13239458203315735
4,92.30769348144531,detailed-1000pre,96.39610290527344,0.36981573700904846,0.13229380548000336
4,91.69230651855469,detailed-1000pre,96.36363983154297,0.36745259165763855,0.13219141960144043
4,92.30769348144531,detailed-1000pre,96.39610290527344,0.3702692687511444,0.13208997249603271
4,91.69230651855469,detailed-1000pre,96.39610290527344,0.36711788177490234,0.1320011466741562
4,92.30769348144531,detailed-1000pre,96.39610290527344,0.3706618845462799,0.13190263509750366
4,91.69230651855469,detailed-1000pre,96.36363983154297,0.36682963371276855,0.13182005286216736
4,92.30769348144531,detailed-1000pre,96.39610290527344,0.3708164393901825,0.13171429932117462
4,91.69230651855469,detailed-1000pre,96.39610290527344,0.3669237494468689,0.13160809874534607
4,92.30769348144531,detailed-1000pre,96.39610290527344,0.3703513443470001,0.1314644068479538
4,91.69230651855469,detailed-1000pre,96.39610290527344,0.3674914538860321,0.1313118189573288
4,92.15384674072266,detailed-1000pre,96.39610290527344,0.36921262741088867,0.13113899528980255
4,92.15384674072266,detailed-1000pre,96.36363983154297,0.3685957193374634,0.13098156452178955
4,91.69230651855469,detailed-1000pre,96.33116912841797,0.36809179186820984,0.13084818422794342
4,92.30769348144531,detailed-1000pre,96.36363983154297,0.36972007155418396,0.13074630498886108
4,91.69230651855469,detailed-1000pre,96.4610366821289,0.36727219820022583,0.13066816329956055
4,92.30769348144531,detailed-1000pre,96.39610290527344,0.37077796459198,0.1305989772081375
4,91.69230651855469,detailed-1000pre,96.42857360839844,0.36663857102394104,0.13056032359600067
4,92.30769348144531,detailed-1000pre,96.42857360839844,0.3714505136013031,0.13050267100334167
4,91.69230651855469,detailed-1000pre,96.4610366821289,0.3665306568145752,0.1304454505443573
4,92.30769348144531,detailed-1000pre,96.4610366821289,0.3709023892879486,0.13029788434505463
4,91.69230651855469,detailed-1000pre,96.4610366821289,0.3672230541706085,0.1301368772983551
4,92.15384674072266,detailed-1000pre,96.39610290527344,0.36923810839653015,0.1299220323562622
4,92.15384674072266,detailed-1000pre,96.39610290527344,0.36888018250465393,0.12972970306873322
4,91.84615325927734,detailed-1000pre,96.36363983154297,0.367771714925766,0.1296071857213974
4,92.15384674072266,detailed-1000pre,96.36363983154297,0.3702676296234131,0.12953118979930878
4,91.69230651855469,detailed-1000pre,96.55844116210938,0.36726224422454834,0.12947727739810944
4,92.15384674072266,detailed-1000pre,96.4610366821289,0.370658814907074,0.12939488887786865
4,91.84615325927734,detailed-1000pre,96.52597045898438,0.3675418198108673,0.12928780913352966
4,92.15384674072266,detailed-1000pre,96.4610366821289,0.3699595630168915,0.12914195656776428
4,92.0,detailed-1000pre,96.52597045898438,0.368428498506546,0.12899038195610046
4,92.0,detailed-1000pre,96.39610290527344,0.3686280846595764,0.12883774936199188
4,92.15384674072266,detailed-1000pre,96.39610290527344,0.36961090564727783,0.128725066781044
4,91.84615325927734,detailed-1000pre,96.4610366821289,0.36783358454704285,0.1286364495754242
4,92.15384674072266,detailed-1000pre,96.4935073852539,0.37035271525382996,0.12856130301952362
4,91.84615325927734,detailed-1000pre,96.55844116210938,0.3676406145095825,0.12848250567913055
4,92.15384674072266,detailed-1000pre,96.4935073852539,0.37021806836128235,0.12837305665016174
4,92.0,detailed-1000pre,96.55844116210938,0.3680430054664612,0.1282498985528946
4,92.15384674072266,detailed-1000pre,96.4935073852539,0.3696274161338806,0.1281120330095291
4,92.0,detailed-1000pre,96.4610366821289,0.368733674287796,0.12797872722148895
4,92.0,detailed-1000pre,96.42857360839844,0.3690268397331238,0.1278563290834427
4,92.0,detailed-1000pre,96.42857360839844,0.36934715509414673,0.1277449131011963
4,92.0,detailed-1000pre,96.4935073852539,0.3684505522251129,0.12764181196689606
4,92.15384674072266,detailed-1000pre,96.4610366821289,0.37006503343582153,0.12754763662815094
4,92.0,detailed-1000pre,96.55844116210938,0.3678499162197113,0.12747494876384735
4,92.15384674072266,detailed-1000pre,96.52597045898438,0.3706905245780945,0.12739306688308716
4,91.84615325927734,detailed-1000pre,96.55844116210938,0.3675023019313812,0.12732557952404022
4,92.15384674072266,detailed-1000pre,96.52597045898438,0.37092846632003784,0.1272401064634323
4,91.84615325927734,detailed-1000pre,96.52597045898438,0.3675946891307831,0.12713955342769623
4,92.15384674072266,detailed-1000pre,96.52597045898438,0.370442271232605,0.12700745463371277
4,92.15384674072266,detailed-1000pre,96.59091186523438,0.36824220418930054,0.12686415016651154
4,92.0,detailed-1000pre,96.52597045898438,0.36951372027397156,0.1267118602991104
4,92.15384674072266,detailed-1000pre,96.59091186523438,0.36922457814216614,0.12657713890075684
4,92.15384674072266,detailed-1000pre,96.52597045898438,0.36867237091064453,0.1264631152153015
4,92.15384674072266,detailed-1000pre,96.55844116210938,0.37007394433021545,0.12636859714984894
4,92.15384674072266,detailed-1000pre,96.62337493896484,0.36827924847602844,0.12628187239170074
4,92.15384674072266,detailed-1000pre,96.55844116210938,0.3705422282218933,0.12619616091251373
4,92.15384674072266,detailed-1000pre,96.62337493896484,0.36803096532821655,0.1261097639799118
4,92.30769348144531,detailed-1000pre,96.59091186523438,0.3706194758415222,0.12601259350776672
4,92.15384674072266,detailed-1000pre,96.59091186523438,0.368164986371994,0.12590943276882172
4,92.15384674072266,detailed-1000pre,96.59091186523438,0.37040045857429504,0.12578386068344116
4,92.15384674072266,detailed-1000pre,96.62337493896484,0.368545800447464,0.12567026913166046
4,92.15384674072266,detailed-1000pre,96.59091186523438,0.3700202405452728,0.12553755939006805
4,92.15384674072266,detailed-1000pre,96.65584564208984,0.3690638244152069,0.1254168152809143
4,92.15384674072266,detailed-1000pre,96.62337493896484,0.3696333169937134,0.12529844045639038
4,92.15384674072266,detailed-1000pre,96.62337493896484,0.36951905488967896,0.1251857727766037
4,92.15384674072266,detailed-1000pre,96.62337493896484,0.3694151043891907,0.12507598102092743
4,92.15384674072266,detailed-1000pre,96.62337493896484,0.3700656294822693,0.12497110664844513
4,92.15384674072266,detailed-1000pre,96.65584564208984,0.3690166473388672,0.12487100809812546
4,92.15384674072266,detailed-1000pre,96.68830871582031,0.3708585202693939,0.12477848678827286
4,92.0,detailed-1000pre,96.59091186523438,0.36838144063949585,0.1247117668390274
4,92.30769348144531,detailed-1000pre,96.65584564208984,0.3718288242816925,0.12464672327041626
4,91.84615325927734,detailed-1000pre,96.62337493896484,0.36794155836105347,0.12461636960506439
4,92.30769348144531,detailed-1000pre,96.59091186523438,0.3722021281719208,0.12454183399677277
4,91.84615325927734,detailed-1000pre,96.55844116210938,0.36816707253456116,0.12445656955242157
4,92.15384674072266,detailed-1000pre,96.62337493896484,0.37141942977905273,0.12427843362092972
4,92.0,detailed-1000pre,96.62337493896484,0.3690829575061798,0.12411871552467346
4,92.15384674072266,detailed-1000pre,96.68830871582031,0.36991438269615173,0.1239362433552742
4,92.15384674072266,detailed-1000pre,96.72077941894531,0.37053781747817993,0.12379392236471176
4,92.0,detailed-1000pre,96.65584564208984,0.36903664469718933,0.12370480597019196
4,92.15384674072266,detailed-1000pre,96.68830871582031,0.3713456988334656,0.12363259494304657
4,92.0,detailed-1000pre,96.62337493896484,0.36887866258621216,0.1235506609082222
4,92.15384674072266,detailed-1000pre,96.68830871582031,0.37117311358451843,0.12344333529472351
4,92.0,detailed-1000pre,96.68830871582031,0.36927932500839233,0.12332066148519516
4,92.15384674072266,detailed-1000pre,96.68830871582031,0.3704500198364258,0.12317812442779541
4,92.15384674072266,detailed-1000pre,96.68830871582031,0.3698984682559967,0.12305451929569244
4,92.0,detailed-1000pre,96.72077941894531,0.3698773682117462,0.12294022738933563
4,92.15384674072266,detailed-1000pre,96.72077941894531,0.37048429250717163,0.12283226102590561
4,92.0,detailed-1000pre,96.68830871582031,0.36953818798065186,0.12273359298706055
4,92.15384674072266,detailed-1000pre,96.72077941894531,0.3709298074245453,0.1226368248462677
4,92.0,detailed-1000pre,96.68830871582031,0.3693918287754059,0.12254051119089127
4,92.15384674072266,detailed-1000pre,96.68830871582031,0.3711670935153961,0.1224428191781044
4,92.0,detailed-1000pre,96.72077941894531,0.36936065554618835,0.12234561890363693
4,92.15384674072266,detailed-1000pre,96.68830871582031,0.37112483382225037,0.12223464250564575
4,92.0,detailed-1000pre,96.72077941894531,0.36949628591537476,0.12212903797626495
4,92.15384674072266,detailed-1000pre,96.68830871582031,0.37094205617904663,0.12201172858476639
4,92.0,detailed-1000pre,96.72077941894531,0.3697357773780823,0.12189804762601852
4,92.15384674072266,detailed-1000pre,96.68830871582031,0.3706459403038025,0.12178421765565872
4,92.0,detailed-1000pre,96.72077941894531,0.3700643479824066,0.12166956067085266
4,92.0,detailed-1000pre,96.72077941894531,0.3702946603298187,0.12155649811029434
4,92.0,detailed-1000pre,96.75325012207031,0.37036874890327454,0.12144727259874344
4,92.0,detailed-1000pre,96.75325012207031,0.37002530694007874,0.12133684009313583
4,92.0,detailed-1000pre,96.72077941894531,0.370841383934021,0.12123337388038635
4,92.0,detailed-1000pre,96.72077941894531,0.36967945098876953,0.12113229185342789
4,92.15384674072266,detailed-1000pre,96.65584564208984,0.3716127276420593,0.12104038149118423
4,92.0,detailed-1000pre,96.78571319580078,0.3689604699611664,0.12097940593957901
4,92.15384674072266,detailed-1000pre,96.62337493896484,0.37277042865753174,0.12092632055282593
4,91.69230651855469,detailed-1000pre,96.68830871582031,0.3684554696083069,0.12091843783855438
4,92.30769348144531,detailed-1000pre,96.55844116210938,0.3734740614891052,0.12086798995733261
4,91.69230651855469,detailed-1000pre,96.68830871582031,0.3687274754047394,0.12081209570169449
4,92.15384674072266,detailed-1000pre,96.55844116210938,0.372751921415329,0.12062706798315048
4,92.0,detailed-1000pre,96.81818389892578,0.3699539601802826,0.12043212354183197
4,92.0,detailed-1000pre,96.65584564208984,0.37104371190071106,0.12021709978580475
4,92.15384674072266,detailed-1000pre,96.78571319580078,0.37166258692741394,0.1200561597943306
4,92.0,detailed-1000pre,96.78571319580078,0.3698984980583191,0.11996437609195709
4,92.15384674072266,detailed-1000pre,96.62337493896484,0.37277093529701233,0.11991699784994125
4,91.84615325927734,detailed-1000pre,96.85064697265625,0.36953970789909363,0.11987170577049255
4,92.15384674072266,detailed-1000pre,96.65584564208984,0.3725989758968353,0.11977051198482513
4,92.0,detailed-1000pre,96.85064697265625,0.3700295388698578,0.11964249610900879
4,92.0,detailed-1000pre,96.62337493896484,0.37161415815353394,0.11948414146900177
4,92.0,detailed-1000pre,96.78571319580078,0.37105122208595276,0.11933109909296036
4,92.0,detailed-1000pre,96.75325012207031,0.3707630932331085,0.11920421570539474
4,92.0,detailed-1000pre,96.72077941894531,0.3721544146537781,0.11911395937204361
4,92.0,detailed-1000pre,96.88311767578125,0.37047508358955383,0.11903201043605804
4,92.15384674072266,detailed-1000pre,96.65584564208984,0.37269413471221924,0.11894186586141586
4,91.84615325927734,detailed-1000pre,96.88311767578125,0.37036260962486267,0.11885734647512436
4,92.15384674072266,detailed-1000pre,96.68830871582031,0.37268760800361633,0.11875505745410919
4,92.0,detailed-1000pre,96.88311767578125,0.3704414665699005,0.11864592134952545
4,92.0,detailed-1000pre,96.72077941894531,0.3725144565105438,0.11853107064962387
4,92.0,detailed-1000pre,96.88311767578125,0.37089359760284424,0.11841548979282379
4,92.0,detailed-1000pre,96.72077941894531,0.37219154834747314,0.11828208714723587
4,92.0,detailed-1000pre,96.88311767578125,0.3715260624885559,0.11816652864217758
4,92.0,detailed-1000pre,96.75325012207031,0.37189412117004395,0.11805012822151184
4,92.0,detailed-1000pre,96.78571319580078,0.3722512722015381,0.117940254509449
4,92.0,detailed-1000pre,96.81818389892578,0.37159180641174316,0.11784102767705917
4,92.0,detailed-1000pre,96.78571319580078,0.37305739521980286,0.11774573475122452
4,91.84615325927734,detailed-1000pre,96.91558074951172,0.37101829051971436,0.11767303198575974
4,92.15384674072266,detailed-1000pre,96.68830871582031,0.37416428327560425,0.1176178976893425
4,91.84615325927734,detailed-1000pre,96.91558074951172,0.3705081641674042,0.1175832450389862
4,92.15384674072266,detailed-1000pre,96.65584564208984,0.37495917081832886,0.11754602938890457
4,91.84615325927734,detailed-1000pre,96.85064697265625,0.37047940492630005,0.11749787628650665
4,92.15384674072266,detailed-1000pre,96.65584564208984,0.3745037913322449,0.11736632138490677
4,91.84615325927734,detailed-1000pre,96.91558074951172,0.3711634576320648,0.11721498519182205
4,92.0,detailed-1000pre,96.68830871582031,0.37306565046310425,0.11700224876403809
4,92.0,detailed-1000pre,96.85064697265625,0.37249648571014404,0.11683408170938492
4,91.84615325927734,detailed-1000pre,96.85064697265625,0.37185922265052795,0.11670859903097153
4,92.0,detailed-1000pre,96.75325012207031,0.3737631142139435,0.11663229763507843
4,91.84615325927734,detailed-1000pre,96.91558074951172,0.3713153004646301,0.1165737509727478
4,92.15384674072266,detailed-1000pre,96.65584564208984,0.3742975890636444,0.11650945246219635
4,91.84615325927734,detailed-1000pre,96.91558074951172,0.37144050002098083,0.11642315238714218
4,92.0,detailed-1000pre,96.68830871582031,0.37389418482780457,0.1163078173995018
4,91.84615325927734,detailed-1000pre,96.88311767578125,0.37211132049560547,0.11617150157690048
4,91.84615325927734,detailed-1000pre,96.75325012207031,0.3729485273361206,0.1160246878862381
4,92.0,detailed-1000pre,96.88311767578125,0.3732321560382843,0.11590510606765747
4,91.84615325927734,detailed-1000pre,96.85064697265625,0.3722933828830719,0.11580992490053177
4,92.0,detailed-1000pre,96.78571319580078,0.3742044270038605,0.11572812497615814
4,91.84615325927734,detailed-1000pre,96.88311767578125,0.3719080686569214,0.11566319316625595
4,92.0,detailed-1000pre,96.78571319580078,0.37464579939842224,0.1155862957239151
4,91.84615325927734,detailed-1000pre,96.88311767578125,0.37188372015953064,0.1155078113079071
4,92.0,detailed-1000pre,96.85064697265625,0.3746721148490906,0.11540154367685318
4,91.84615325927734,detailed-1000pre,96.88311767578125,0.3722905218601227,0.11529635637998581
4,92.0,detailed-1000pre,96.85064697265625,0.37427759170532227,0.11516422033309937
4,91.84615325927734,detailed-1000pre,96.88311767578125,0.3730768859386444,0.11503566056489944
4,91.84615325927734,detailed-1000pre,96.81818389892578,0.373828262090683,0.11491316556930542
4,91.84615325927734,detailed-1000pre,96.91558074951172,0.3737577795982361,0.11480233073234558
4,91.84615325927734,detailed-1000pre,96.91558074951172,0.3734351396560669,0.11470086127519608
4,91.84615325927734,detailed-1000pre,96.88311767578125,0.37440115213394165,0.11460801959037781
4,91.84615325927734,detailed-1000pre,96.88311767578125,0.37307170033454895,0.11452344059944153
4,92.0,detailed-1000pre,96.81818389892578,0.37494662404060364,0.11443836241960526
4,91.84615325927734,detailed-1000pre,96.88311767578125,0.37280166149139404,0.11436396092176437
4,92.0,detailed-1000pre,96.85064697265625,0.37565669417381287,0.11428843438625336
4,91.84615325927734,detailed-1000pre,96.91558074951172,0.372454971075058,0.1142406314611435
4,92.15384674072266,detailed-1000pre,96.88311767578125,0.37605056166648865,0.11416833847761154
4,91.84615325927734,detailed-1000pre,96.98052215576172,0.37246832251548767,0.11410383880138397
4,92.0,detailed-1000pre,96.88311767578125,0.3756674528121948,0.11397331953048706
4,91.84615325927734,detailed-1000pre,96.94805145263672,0.3730888068675995,0.11384443938732147
4,91.84615325927734,detailed-1000pre,96.88311767578125,0.37479791045188904,0.11368606239557266
4,91.84615325927734,detailed-1000pre,96.91558074951172,0.37425050139427185,0.11354579776525497
4,91.84615325927734,detailed-1000pre,96.94805145263672,0.37398606538772583,0.11343052983283997
4,91.84615325927734,detailed-1000pre,96.94805145263672,0.3752124607563019,0.1133405789732933
4,91.84615325927734,detailed-1000pre,96.94805145263672,0.37365370988845825,0.11326218396425247
4,92.0,detailed-1000pre,96.94805145263672,0.3757287263870239,0.1131787970662117
4,91.84615325927734,detailed-1000pre,96.94805145263672,0.3735252618789673,0.11310075968503952
4,92.0,detailed-1000pre,96.91558074951172,0.37618526816368103,0.11301936954259872
4,91.84615325927734,detailed-1000pre,96.94805145263672,0.37348684668540955,0.11294246464967728
4,92.0,detailed-1000pre,96.88311767578125,0.37650465965270996,0.11285542696714401
4,91.84615325927734,detailed-1000pre,96.94805145263672,0.37366512417793274,0.11277404427528381
4,92.0,detailed-1000pre,96.88311767578125,0.37630513310432434,0.1126571074128151
4,91.84615325927734,detailed-1000pre,96.98052215576172,0.3741705119609833,0.11253460496664047
4,92.0,detailed-1000pre,96.98052215576172,0.37584999203681946,0.11240877956151962
4,92.0,detailed-1000pre,97.01298522949219,0.37487080693244934,0.1122930496931076
4,92.0,detailed-1000pre,97.01298522949219,0.3752320408821106,0.11217004060745239
4,92.0,detailed-1000pre,97.01298522949219,0.37565433979034424,0.11207575350999832
4,92.0,detailed-1000pre,97.04545593261719,0.3746965527534485,0.11198320239782333
4,92.0,detailed-1000pre,96.94805145263672,0.37616607546806335,0.1118999719619751
4,92.0,detailed-1000pre,97.01298522949219,0.37431082129478455,0.11182142049074173
4,92.0,detailed-1000pre,97.01298522949219,0.37676554918289185,0.11174527555704117
4,92.0,detailed-1000pre,96.98052215576172,0.3740241527557373,0.11168650537729263
4,92.0,detailed-1000pre,96.91558074951172,0.37729236483573914,0.11161675304174423
4,92.0,detailed-1000pre,96.98052215576172,0.37402641773223877,0.1115502268075943
4,92.0,detailed-1000pre,96.91558074951172,0.37734904885292053,0.11145399510860443
4,92.0,detailed-1000pre,96.98052215576172,0.37446144223213196,0.11134714633226395
4,92.0,detailed-1000pre,96.98052215576172,0.37671348452568054,0.11119978874921799
4,92.0,detailed-1000pre,97.04545593261719,0.3753878176212311,0.11106007546186447
4,92.0,detailed-1000pre,97.11038970947266,0.37583786249160767,0.11092574894428253
4,92.0,detailed-1000pre,97.04545593261719,0.3764612376689911,0.11081542819738388
4,92.0,detailed-1000pre,97.04545593261719,0.37527477741241455,0.11073718965053558
4,92.0,detailed-1000pre,97.04545593261719,0.37715044617652893,0.11066590994596481
4,92.0,detailed-1000pre,97.04545593261719,0.37493589520454407,0.11059694737195969
4,92.0,detailed-1000pre,97.04545593261719,0.37763097882270813,0.11052080243825912
4,91.84615325927734,detailed-1000pre,96.98052215576172,0.37481749057769775,0.11045468598604202
4,92.0,detailed-1000pre,96.98052215576172,0.37773966789245605,0.11036476492881775
4,91.84615325927734,detailed-1000pre,96.98052215576172,0.37497463822364807,0.11027315258979797
4,92.0,detailed-1000pre,97.04545593261719,0.3774046003818512,0.11016233265399933
4,92.0,detailed-1000pre,97.04545593261719,0.375556617975235,0.11003518849611282
4,92.0,detailed-1000pre,97.07791900634766,0.37668707966804504,0.1099109798669815
4,92.0,detailed-1000pre,97.04545593261719,0.37639591097831726,0.10979125648736954
4,92.0,detailed-1000pre,97.04545593261719,0.37626200914382935,0.10968449711799622
4,92.0,detailed-1000pre,97.07791900634766,0.3771214783191681,0.10959573835134506
4,91.84615325927734,detailed-1000pre,97.04545593261719,0.3760584890842438,0.10950680077075958
4,92.0,detailed-1000pre,97.11038970947266,0.37770187854766846,0.10943123698234558
4,91.84615325927734,detailed-1000pre,97.04545593261719,0.3758772611618042,0.10935169458389282
4,92.0,detailed-1000pre,97.04545593261719,0.37816494703292847,0.10927987098693848
4,91.84615325927734,detailed-1000pre,97.04545593261719,0.375783771276474,0.10920371115207672
4,92.0,detailed-1000pre,97.04545593261719,0.37846940755844116,0.10912387818098068
4,91.84615325927734,detailed-1000pre,97.04545593261719,0.3758584260940552,0.10904278606176376
4,92.0,detailed-1000pre,97.04545593261719,0.37848374247550964,0.1089480072259903
4,91.69230651855469,detailed-1000pre,97.01298522949219,0.3760582208633423,0.10884852707386017
4,92.0,detailed-1000pre,97.07791900634766,0.3782491981983185,0.10873354226350784
4,91.69230651855469,detailed-1000pre,97.04545593261719,0.3765251636505127,0.1086261048913002
4,92.0,detailed-1000pre,97.11038970947266,0.3777257204055786,0.10850340127944946
4,92.0,detailed-1000pre,97.04545593261719,0.37721192836761475,0.10838884115219116
4,91.84615325927734,detailed-1000pre,97.04545593261719,0.3770703077316284,0.10828673094511032
4,92.0,detailed-1000pre,97.11038970947266,0.37785977125167847,0.10819518566131592
4,91.69230651855469,detailed-1000pre,97.04545593261719,0.3766559660434723,0.10811509937047958
4,92.0,detailed-1000pre,97.11038970947266,0.3784506916999817,0.1080392599105835
4,91.84615325927734,detailed-1000pre,97.04545593261719,0.37640878558158875,0.10796994715929031
4,92.0,detailed-1000pre,97.11038970947266,0.37902146577835083,0.10790163278579712
4,91.84615325927734,detailed-1000pre,97.01298522949219,0.3763129711151123,0.10784093290567398
4,92.0,detailed-1000pre,97.01298522949219,0.37944290041923523,0.10776156932115555
4,91.84615325927734,detailed-1000pre,97.01298522949219,0.3763212561607361,0.10770111531019211
4,92.0,detailed-1000pre,97.04545593261719,0.3794580101966858,0.10760737955570221
4,91.84615325927734,detailed-1000pre,97.01298522949219,0.37666869163513184,0.10749707370996475
4,92.0,detailed-1000pre,97.11038970947266,0.37873438000679016,0.10736626386642456
4,91.69230651855469,detailed-1000pre,97.04545593261719,0.3776160776615143,0.1072259247303009
4,91.69230651855469,detailed-1000pre,97.11038970947266,0.377750039100647,0.10709498077630997
4,92.0,detailed-1000pre,97.11038970947266,0.37875255942344666,0.1070057675242424
4,91.84615325927734,detailed-1000pre,97.04545593261719,0.3772195279598236,0.10693559050559998
4,92.0,detailed-1000pre,97.11038970947266,0.37938573956489563,0.106871597468853
4,91.84615325927734,detailed-1000pre,97.01298522949219,0.3770477771759033,0.10680588334798813
4,92.0,detailed-1000pre,97.11038970947266,0.3793976306915283,0.10672423243522644
4,91.84615325927734,detailed-1000pre,97.01298522949219,0.37732985615730286,0.1066211462020874
4,91.84615325927734,detailed-1000pre,97.11038970947266,0.3789060711860657,0.10650420188903809
4,91.84615325927734,detailed-1000pre,97.04545593261719,0.377955824136734,0.10638611763715744
4,91.69230651855469,detailed-1000pre,97.11038970947266,0.37849485874176025,0.10628172755241394
4,91.84615325927734,detailed-1000pre,97.04545593261719,0.37868377566337585,0.10617940872907639
4,91.84615325927734,detailed-1000pre,97.04545593261719,0.3780396580696106,0.10609075427055359
4,91.84615325927734,detailed-1000pre,97.11038970947266,0.3794320821762085,0.10601318627595901
4,91.69230651855469,detailed-1000pre,97.01298522949219,0.3775544762611389,0.10594480484724045
4,92.15384674072266,detailed-1000pre,97.14286041259766,0.38035479187965393,0.10590033233165741
4,91.69230651855469,detailed-1000pre,97.01298522949219,0.3770054578781128,0.10586793720722198
4,92.30769348144531,detailed-1000pre,97.11038970947266,0.38115736842155457,0.10584986209869385
4,91.69230651855469,detailed-1000pre,97.01298522949219,0.3769421875476837,0.10582908242940903
4,92.30769348144531,detailed-1000pre,97.07791900634766,0.3809688985347748,0.10571667551994324
4,91.69230651855469,detailed-1000pre,97.01298522949219,0.3775966465473175,0.10558885335922241
4,91.84615325927734,detailed-1000pre,97.14286041259766,0.37989944219589233,0.1054009348154068
4,91.69230651855469,detailed-1000pre,97.04545593261719,0.3789367973804474,0.10523504763841629
4,91.69230651855469,detailed-1000pre,97.07791900634766,0.3788503408432007,0.10510305315256119
4,91.84615325927734,detailed-1000pre,97.11038970947266,0.38029158115386963,0.10502676665782928
4,91.69230651855469,detailed-1000pre,97.04545593261719,0.37824416160583496,0.1049712747335434
4,92.0,detailed-1000pre,97.14286041259766,0.3809954822063446,0.10492301732301712
4,91.69230651855469,detailed-1000pre,97.01298522949219,0.37814846634864807,0.10486969351768494
